date,Strategy Returns
2021-09-20,-0.005878061683385153
2021-09-21,-0.0020708963457037135
2021-09-22,0.011114976241239121
2021-09-23,0.009161774074189203
2021-09-24,-0.009982620669116036
2021-09-27,-0.0061184845110151724
2021-09-28,-0.001980202399488391
2021-09-29,-0.00045590214297343734
2021-09-30,-0.0030936542690193996
2021-10-01,-0.0030522454775252505
2021-10-04,0.011251325050275447
2021-10-05,-0.006483559002894417
2021-10-06,0.0007816889205801325
2021-10-07,0.0009130560344733727
2021-10-08,0.00250698318924412
2021-10-11,-0.003673386627054335
2021-10-12,-0.0022054995520494614
2021-10-13,-0.004501109642707243
2021-10-14,-0.007925297631765083
2021-10-15,0.006050044943557299
2021-10-18,-0.01356560824973372
2021-10-19,0.00509855529374037
2021-10-20,0.003674574451713615
2021-10-21,-0.008770446504172913
2021-10-22,0.009822275532687552
2021-10-25,-0.026053286971278435
2021-10-26,-0.002044945448259247
2021-10-27,-0.006262574240130047
2021-10-28,-0.009974655787705934
2021-10-29,-0.012074047809617646
2021-11-01,-0.0171068933944511
2021-11-02,-0.010188932401623423
2021-11-03,0.0031286707228871022
2021-11-04,-0.01937775576536449
2021-11-05,-0.004794377567696387
2021-11-08,-0.014525614276880485
2021-11-09,-0.014240374628056789
2021-11-10,0.022481824299600696
2021-11-11,-0.008258150087539735
2021-11-12,-0.016328175267709206
2021-11-15,-0.005718456877582988
2021-11-16,-0.0006978542153130442
2021-11-17,0.007616455401441255
2021-11-18,-0.013432573380242839
2021-11-19,-0.010124844489548293
2021-11-22,0.012587648337446578
2021-11-23,0.003836708195032381
2021-11-24,-0.007677058959991452
2021-11-26,0.007094295973325447
2021-11-29,-0.015009795558974541
2021-11-30,0.0011929402097971198
2021-12-01,0.003984400577999276
2021-12-02,0.00454005150552983
2021-12-03,0.011142028235124371
2021-12-06,-0.00580776286123182
2021-12-07,-0.004484689170259461
2021-12-08,-0.017274639032767287
2021-12-09,0.006661337391103398
2021-12-10,-0.0134661244676181
2021-12-13,0.0035220210773678597
2021-12-14,0.015960015055691425
2021-12-15,-0.0007002426933665306
2021-12-16,0.011386687578401167
2021-12-17,-0.011720224332078552
2021-12-20,0.007185161151472552
2021-12-21,-0.007072236458340654
2021-12-22,-0.015548701132566548
2021-12-23,-0.012007643382134243
2021-12-27,-0.008610485499229822
2021-12-28,0.004917622761952104
2021-12-29,-0.0006430428786823688
2021-12-30,0.002974540990337615
2021-12-31,0.00679756829635488
2022-01-03,-0.02358709556411435
2022-01-04,0.01821213180309141
2022-01-05,0.039297562792657434
2022-01-06,-0.00039017625305883485
2022-01-07,0.01716507249662467
2022-01-10,-0.008357312659854824
2022-01-11,-0.009256435231860297
2022-01-12,-0.012785998061042747
2022-01-13,0.033803330617139984
2022-01-14,-0.023530897977089123
2022-01-18,0.01378016360827631
2022-01-19,0.010290183125876649
2022-01-20,0.0016397243812426576
2022-01-21,0.01563951815256189
2022-01-24,-0.000373256171323277
2022-01-25,0.02313322528294931
2022-01-26,-0.012101985073205812
2022-01-27,0.024613122020222554
2022-01-28,-0.02629131027465485
2022-01-31,-0.03278602168400798
2022-02-01,0.005732147146671232
2022-02-02,0.007030448679382295
2022-02-03,0.044705345810379195
2022-02-04,0.013836260899703301
2022-02-07,0.005986126496821934
2022-02-08,0.0006918865535832653
2022-02-09,-0.023673618472979257
2022-02-10,0.011481431935194445
2022-02-11,0.01798065479922469
2022-02-14,-0.005842023715167899
2022-02-15,-0.026204143051061113
2022-02-16,0.006090245330840719
2022-02-17,0.028207008176224548
2022-02-18,0.005953601972943423
2022-02-22,0.007259786945476798
2022-02-23,0.01649643196083235
2022-02-24,-0.03140925745970842
2022-02-25,0.008640314222289058
2022-02-28,-0.02562081045885933
2022-03-01,0.015415320403469842
2022-03-02,-0.014343348766927331
2022-03-03,0.028471016133757632
2022-03-04,0.020086670329662288
2022-03-07,0.050211493441653585
2022-03-08,-0.011314332741668005
2022-03-09,-0.04338322564012446
2022-03-10,0.009889982570116713
2022-03-11,0.026314037524963897
2022-03-14,0.03485337256070745
2022-03-15,-0.038283870081585146
2022-03-16,-0.044456070110156655
2022-03-17,-0.014355644577634701
2022-03-18,-0.03969070165470022
2022-03-21,-0.0027404389950997548
2022-03-22,-0.02798704118592747
2022-03-23,0.005621987271052193
2022-03-24,-0.031185746510535326
2022-03-25,0.0036655319812653833
2022-03-28,-0.02400743768900004
2022-03-29,-0.01402096895107239
2022-03-30,0.017446575800985704
2022-03-31,0.012285054078192338
2022-04-01,0.0015956131197224872
2022-04-04,-0.00406348072373214
2022-04-05,0.009154812220602014
2022-04-06,0.014208900222374476
2022-04-07,0.0008103894326630576
2022-04-08,0.015600358375927544
2022-04-11,0.016824241746936457
2022-04-12,0.0043601070976490575
2022-04-13,-0.021890125170449578
2022-04-14,0.012855697901074938
2022-04-18,-0.0007127399466052191
2022-04-19,-0.001452910935062317
2022-04-20,-0.010193921912267902
2022-04-21,0.01757841877795215
2022-04-22,0.018098552179121152
2022-04-25,-0.009870116502328904
2022-04-26,0.005329825893924852
2022-04-27,-0.004800065273180628
2022-04-28,-0.0072733622649721625
2022-04-29,0.04288462494293067
2022-05-02,-0.0026378019001276516
2022-05-03,0.004781689677549217
2022-05-04,-0.011389341777872911
2022-05-05,0.034784678267924675
2022-05-06,0.012764119435612212
2022-05-09,0.03780736549930746
2022-05-10,-0.009974966944546637
2022-05-11,0.031278563495840905
2022-05-12,0.000644362666617974
2022-05-13,-0.03510266953593264
2022-05-16,0.01156140819518279
2022-05-17,0.002588904989258161
2022-05-18,0.04054460236373702
2022-05-19,-0.0063616568996348235
2022-05-20,0.01230551310748253
2022-05-23,0.006108858121341543
2022-05-24,0.028236801323619345
2022-05-25,-0.0246128011144339
2022-05-26,-0.030735321311941635
2022-05-27,-0.020558005454017973
2022-05-31,-0.002845422878214709
2022-06-01,0.008547644302403715
2022-06-02,-0.027280134618237986
2022-06-03,0.02558106573358145
2022-06-06,0.15687459360893088
2022-06-07,0.004869706075893228
2022-06-08,0.00029533997580995686
2022-06-09,0.01348493702487478
2022-06-10,0.01802580290381878
2022-06-13,0.03472276716622359
2022-06-14,-0.008585682414633533
2022-06-15,-0.02383631303077134
2022-06-16,0.02584473460419223
2022-06-17,-0.009064764960527289
2022-06-21,-0.009480725113611237
2022-06-22,0.006991966418557889
2022-06-23,-0.007548104564523168
2022-06-24,-0.02054782459706065
2022-06-27,0.0050221611778856565
2022-06-28,0.025963816090255977
2022-06-29,0.0010084768478486241
2022-06-30,0.005090438858443921
2022-07-01,-0.01621270016149645
2022-07-05,0.008291391661256383
2022-07-06,0.002135714458696018
2022-07-07,0.010796372081191366
2022-07-08,-0.002963745958597404
2022-07-11,-0.006592029700437671
2022-07-12,0.012894748814431811
2022-07-13,-0.008780886364926521
2022-07-14,-0.012769201739787404
2022-07-15,0.011511445643932916
2022-07-18,-0.1
2022-07-19,0.02160824051946525
2022-07-20,0.007315266507828213
2022-07-21,-0.016839813131573456
2022-07-22,-0.025860738172200654
2022-07-25,-0.001621175180535635
2022-07-26,0.010368525832908591
2022-07-27,0.008535588322235037
2022-07-28,-0.020578470265685947
2022-07-29,-0.023475007139198516
2022-08-01,-0.0010548348644466104
2022-08-02,-0.004182818465164735
2022-08-03,0.015485258855467863
2022-08-04,0.013524059059558058
2022-08-05,0.008990480628667658
2022-08-08,-0.011530939212976337
2022-08-09,-0.00642591401668252
2022-08-10,0.01840337668132267
2022-08-11,0.006484072040480829
2022-08-12,0.0038708189630144974
2022-08-15,-0.0035608386200544438
2022-08-16,-0.006906053866077511
2022-08-17,-0.007174071531301709
2022-08-18,0.004115834584652681
2022-08-19,-0.016258451793599894
2022-08-22,-0.007531893678462392
2022-08-23,-0.0022866527031475768
2022-08-24,0.003173713286449553
2022-08-25,0.12554532837372323
2022-08-26,-0.013929233763151767
2022-08-29,-0.0065791386532723095
2022-08-30,-0.002097871214003251
2022-08-31,0.0001254329099832003
2022-09-01,-0.011997660112660364
2022-09-02,-0.008091185264972099
2022-09-06,-0.005109361597581203
2022-09-07,-0.004662683928252346
2022-09-08,0.006065986103595266
2022-09-09,0.005689344394231595
2022-09-12,0.0024520527529709084
2022-09-13,-0.028710263038402642
2022-09-14,-0.006015882703628441
2022-09-15,-0.0019531348727188274
2022-09-16,0.0033770826417747753
2022-09-19,0.0020184315267835476
2022-09-20,-0.0005640497498142579
2022-09-21,-0.004949104473788452
2022-09-22,0.0021977888355286437
2022-09-23,0.00855680463002693
2022-09-26,-0.01624957803717954
2022-09-27,-0.003272361345838951
2022-09-28,0.004037796809112298
2022-09-29,-0.00684344847289042
2022-09-30,-0.003994944679020155
2022-10-03,0.008266901046480351
2022-10-04,-0.010124244922193288
2022-10-05,0.0054931604321880965
2022-10-06,-0.0041326661715924695
2022-10-07,0.027374215266544745
2022-10-10,0.0024591376366005875
2022-10-11,0.004649724080257267
2022-10-12,0.0043637988459782435
2022-10-13,0.006478293082269198
2022-10-14,0.034844078352855246
2022-10-17,-0.02833565558230133
2022-10-18,-0.0028608316384069283
2022-10-19,-0.004781493252053606
2022-10-20,0.009091726147233227
2022-10-21,0.002374979297529352
2022-10-24,0.0033493848260027033
2022-10-25,-0.026940935457594906
2022-10-26,0.020277732259005497
2022-10-27,0.04137521787396735
2022-10-28,0.012620984232895515
2022-10-31,0.013110899687937364
2022-11-01,-0.005209986006896576
2022-11-02,0.008030121328634622
2022-11-03,-0.012360348093707728
2022-11-04,0.006534149863542912
2022-11-07,0.006371383010897144
2022-11-08,0.0055552481373306595
2022-11-09,0.008552526677201817
2022-11-10,-0.027048612429258483
2022-11-11,-0.014128213474073632
2022-11-14,0.005876343942810003
2022-11-15,-0.016359245215513626
2022-11-16,0.021738344501665802
2022-11-17,0.014781468223833175
2022-11-18,0.005048929500484984
2022-11-21,0.010229913252079798
2022-11-22,-0.003875826628155849
2022-11-23,-0.014596523062764082
2022-11-25,0.00013328134269839187
2022-11-28,-0.006500648242084109
2022-11-29,0.0017160128867797504
2022-11-30,-0.015810494221852302
2022-12-01,0.00013230276081510595
2022-12-02,-0.003800714940120594
2022-12-05,-0.0016134018063702613
2022-12-06,-0.020536759307163217
2022-12-07,0.001310090791684463
2022-12-08,0.01691531683656459
2022-12-09,-0.0049687537822072515
2022-12-12,0.012972333250759414
2022-12-13,0.02491655691851955
2022-12-14,-0.0031930450927450207
2022-12-15,-0.03129802068029554
2022-12-16,0.01073846158017951
2022-12-19,-0.017283547491337495
2022-12-20,0.01525662111544479
2022-12-21,0.013344418770006656
2022-12-22,-0.008753850422476965
2022-12-23,0.0076711399551234365
2022-12-27,-0.002765560491651236
2022-12-28,-0.01222655441276001
2022-12-29,0.008674104611936257
2022-12-30,0.0012164342350932111
2023-01-03,0.01899979089402365
2023-01-04,-0.011439054938682393
2023-01-05,0.0059361244990838525
2023-01-06,0.003135875705439939
2023-01-09,-0.013425898192123253
2023-01-10,0.0005589248091671195
2023-01-11,0.010002499955693151
2023-01-12,-0.013828461905929085
2023-01-13,0.010603006159534283
2023-01-17,-0.025221404971082807
2023-01-18,0.003681959878557295
2023-01-19,0.002896573234915712
2023-01-20,-0.007072535672735877
2023-01-23,-0.018849269494194666
2023-01-24,-0.0022529443068806847
2023-01-25,-0.002933181513980106
2023-01-26,-0.02288145338635513
2023-01-27,-0.015354554347700021
2023-01-30,0.02242039157602438
2023-01-31,-0.006225411735284566
2023-02-01,-0.008449043682140963
2023-02-02,-0.04021009886176181
2023-02-03,0.019912084589639056
2023-02-06,-0.0017659055074886923
2023-02-07,-0.009433166344805899
2023-02-08,-0.0007034102423416049
2023-02-09,0.007390113394361778
2023-02-10,0.00655533346561667
2023-02-13,-0.01500605178378106
2023-02-14,0.00010032008355096762
2023-02-15,0.011023539390250154
2023-02-16,0.004225699979892269
2023-02-17,0.014607318688591017
2023-02-21,-0.00167743669224396
2023-02-22,-0.0005109941329707888
2023-02-23,-0.0301794161574269
2023-02-24,-0.00149965986260997
2023-02-27,0.0070362697358924055
2023-02-28,-0.009180030792029151
2023-03-01,-0.0007480629972914277
2023-03-02,-0.012319837331090561
2023-03-03,-0.00885868833380839
2023-03-06,0.005429668474092856
2023-03-07,-0.002944932930397142
2023-03-08,-0.013739710497504092
2023-03-09,0.008785605456614276
2023-03-10,0.0028029153077031395
2023-03-13,0.0065541541384043405
2023-03-14,-0.016911191696325267
2023-03-15,0.0005900284591722768
2023-03-16,-0.020970841666255364
2023-03-17,0.009316327673021357
2023-03-20,0.002592420351924733
2023-03-21,-0.005693236139774384
2023-03-22,-0.001837590890900076
2023-03-23,-0.004628420351896219
2023-03-24,0.009482309541842777
2023-03-27,0.0043774652284432145
2023-03-28,-0.00017471956429091873
2023-03-29,-0.0006073437594110351
2023-03-30,0.0006800684922823781
2023-03-31,0.0030670374247507124
2023-04-03,0.01126483225531122
2023-04-04,0.010404545827057948
2023-04-05,0.017249272639321373
2023-04-06,0.00960717537776277
2023-04-10,-0.0067776551534367005
2023-04-11,-0.0012140273712227811
2023-04-12,0.013787101191244266
2023-04-13,-0.003670110286348541
2023-04-14,-0.011638893662779353
2023-04-17,-0.011280708795664061
2023-04-18,-0.012435008042797253
2023-04-19,-0.003177882819153155
2023-04-20,0.021820783369343916
2023-04-21,-0.007237500529793419
2023-04-24,0.002020605734875891
2023-04-25,0.009404109465802687
2023-04-26,0.013161180913909056
2023-04-27,0.011342777611523249
2023-04-28,-0.00022203638643564206
2023-05-01,-0.0035064455859026835
2023-05-02,-0.0031741832361602
2023-05-03,-0.004027684060962341
2023-05-04,-0.005446492834316844
2023-05-05,-0.023119979598810382
2023-05-08,0.0013220421606968307
2023-05-09,0.004795370424225971
2023-05-10,-0.0045638116185343445
2023-05-11,0.004791213794362464
2023-05-12,0.007239938295115562
2023-05-15,-0.0021749284563372475
2023-05-16,-0.005574106788951963
2023-05-17,-0.008854417896029032
2023-05-18,-0.011053043496890477
2023-05-19,-0.0007728957070110932
2023-05-22,-0.00646038949660351
2023-05-23,0.00447553780595931
2023-05-24,-0.0017258388759602656
2023-05-25,-0.044836400495442005
2023-05-26,-0.015936242353317975
2023-05-30,-0.015672827802247175
2023-05-31,0.009311122532758564
2023-06-01,-0.0148825767238831
2023-06-02,0.011814101317026147
2023-06-05,0.00651231312140212
2023-06-06,0.006770900375414223
2023-06-07,0.021601750070080524
2023-06-08,-0.0014860872837506403
2023-06-09,0.006569706438313561
2023-06-12,-0.009726309096883861
2023-06-13,0.00198366866033441
2023-06-14,-0.010596949644006147
2023-06-15,-0.005556153987215559
2023-06-16,0.0055276989353827966
2023-06-20,0.0011847853096431853
2023-06-21,-0.003832612421443115
2023-06-22,-0.007914438035996469
2023-06-23,-0.0029194584648216857
2023-06-26,0.0017354737901022481
2023-06-27,-0.01281426431466352
2023-06-28,0.00899242961988217
2023-06-29,0.010143969906862763
2023-06-30,-0.008875162612552388
2023-07-03,0.0121711807683826
2023-07-05,0.001956154609757177
2023-07-06,-0.003578076293509239
2023-07-07,-0.009358875838578676
2023-07-10,0.0007872598602060015
2023-07-11,-0.007954438936292255
2023-07-12,-0.015617805051417038
2023-07-13,-0.007440277039829135
2023-07-14,0.006340836072648255
2023-07-17,-0.0066541818473810355
2023-07-18,-0.01007905136451622
2023-07-19,-0.007393140376936871
2023-07-20,0.015870168994350193
2023-07-21,0.014784830989765388
2023-07-24,0.007007640754079133
2023-07-25,-0.008658969289887167
2023-07-26,0.014248795065611348
2023-07-27,-0.007642876103573356
2023-07-28,-0.010019653620713036
2023-07-31,-0.00625371886590307
2023-08-01,0.01159151867747682
2023-08-02,0.0017114086485758868
2023-08-03,-0.003553882953442795
2023-08-04,-0.004122197776217121
2023-08-07,0.00937872990202715
2023-08-08,-0.0025850573927141407
2023-08-09,-0.00018741836609940542
2023-08-10,-0.004148303839708174
2023-08-11,-0.00527222029484592
2023-08-14,0.009472030826263411
2023-08-15,0.012190448208693564
2023-08-16,0.004181448793046567
2023-08-17,-0.0011218571978578997
2023-08-18,0.005571296615041261
2023-08-21,-0.0016231320738692339
2023-08-22,-0.007112377708879735
2023-08-23,-0.0020928281545479566
2023-08-24,0.008738133708702077
2023-08-25,-0.01106742934174382
2023-08-28,0.0015817924828136118
2023-08-29,-0.009331849891507519
2023-08-30,-0.0033362466685992187
2023-08-31,-0.004282833728037986
2023-09-01,0.005233192554547128
2023-09-05,-0.006926327348691863
2023-09-06,0.0036738991288574607
2023-09-07,-0.004370031419785739
2023-09-08,0.00016034585793887435
2023-09-11,-0.027147997726876854
2023-09-12,0.012607956055308693
2023-09-13,-0.0033456141955849335
2023-09-14,-0.00561821847503352
2023-09-15,0.001094110826107626
2023-09-18,0.0032759220647283764
2023-09-19,-0.0025287004621252205
2023-09-20,0.007334792218499141
2023-09-21,0.01347560698595553
2023-09-22,0.00271334944361364
2023-09-25,-0.004951927279009097
2023-09-26,0.010325295475614208
2023-09-27,0.004411903916244593
2023-09-28,-0.006200433709858361
2023-09-29,0.000549873042525924
2023-10-02,-0.008824965767472768
2023-10-03,0.016490233216041556
2023-10-04,-0.020369432815646252
2023-10-05,0.0024775702713608627
2023-10-06,-0.008316932566209894
2023-10-09,0.0004497147280450955
2023-10-10,-0.008664007244344185
2023-10-11,-0.014058070755303003
2023-10-12,0.0027569819576335934
2023-10-13,0.02238127024570167
2023-10-16,-0.01152066558757401
2023-10-17,0.005390869215679604
2023-10-18,0.019228618595271363
2023-10-19,0.018575532819422095
2023-10-20,0.01824045895507313
2023-10-23,-0.01747006737896341
2023-10-24,-0.012942270316373312
2023-10-25,0.049762095682241395
2023-10-26,0.020623664405803876
2023-10-27,-0.027588677283892655
2023-10-30,-0.00407993587350408
2023-10-31,0.0020684334669217783
2023-11-01,-0.01843990074587631
2023-11-02,-0.008625178642254558
2023-11-03,-0.006364347917142298
2023-11-06,-0.0001022460656652601
2023-11-07,-0.006472390567279846
2023-11-08,0.0007219826013634318
2023-11-09,0.006167082258732175
2023-11-10,-0.01164649448926843
2023-11-13,-0.011058377767191577
2023-11-14,-0.015927832378761737
2023-11-15,0.00314023517739459
2023-11-16,0.02244460292398794
2023-11-17,-0.002005130379639841
2023-11-20,-0.0037152512441841106
2023-11-21,-0.0015340853506869427
2023-11-22,0.005648275430292708
2023-11-24,0.005291048808148014
2023-11-27,-0.0032235447439177825
2023-11-28,-0.007254381156135858
2023-11-29,0.008944418190372802
2023-11-30,0.017995759406883693
2023-12-01,0.009404388930026856
2023-12-04,0.004082116430371485
2023-12-05,0.002497316570582848
2023-12-06,-0.00025387703787584635
2023-12-07,-0.008456382620293097
2023-12-08,0.004982878903968016
2023-12-11,0.001715117415850823
2023-12-12,-0.002346956596795438
2023-12-13,0.00241033670934084
2023-12-14,0.02236784672970051
2023-12-15,-0.004925488526912103
2023-12-18,-0.013696959561363834
2023-12-19,0.0016456089485833807
2023-12-20,-0.015219928192314231
2023-12-21,0.0013574930675112249
2023-12-22,-0.005125976935506778
2023-12-26,0.004975908205979521
2023-12-27,0.003631272120907284
2023-12-28,-0.0037272212375324787
2023-12-29,-0.0002110408661535708
2024-01-02,0.002000518204317497
2024-01-03,0.003326178520406324
2024-01-04,0.005895892454021723
2024-01-05,0.0004647346412741855
2024-01-08,-0.0009235142555148084
2024-01-09,0.0009647730216199579
2024-01-10,-0.005708000897849508
2024-01-11,0.003763815279305749
2024-01-12,-0.00012682852051694855
2024-01-16,0.007782246092560101
2024-01-17,0.002587267324719811
2024-01-18,0.0034359910752264264
2024-01-19,0.00017456657570600709
2024-01-22,0.006820502279460868
2024-01-23,-0.001530022435252483
2024-01-24,-0.0020692352543137576
2024-01-25,0.018302337274342082
2024-01-26,-0.004575880720695147
2024-01-29,-0.01129463420004756
2024-01-30,0.007049021615963048
2024-01-31,0.01902647273572666
2024-02-01,-0.008384560217312357
2024-02-02,-0.04731176622830988
2024-02-05,0.023616871297889676
2024-02-06,-0.001822796765560741
2024-02-07,-0.009523458895473735
2024-02-08,-0.00478482264680143
2024-02-09,-0.006795892579925742
2024-02-12,0.008336484190043309
2024-02-13,0.015601084849216311
2024-02-14,-0.012191556574054999
2024-02-15,-0.013239732882857161
2024-02-16,0.004810392100318547
2024-02-20,-0.004664867819278291
2024-02-21,-0.004723202801735438
2024-02-22,0.007076677196761118
2024-02-23,0.004985595738290234
2024-02-26,0.1120354794242976
2024-02-27,-0.0018688039240181145
2024-02-28,-0.0012648881217014088
2024-02-29,-0.007441944859053526
2024-03-01,-0.0005315649561369491
2024-03-04,-0.017701314100367738
2024-03-05,-0.003495366742189549
2024-03-06,-0.005317449456829105
2024-03-07,0.0031466009779089195
2024-03-08,-0.0037108938124806694
2024-03-11,0.01523643031290689
2024-03-12,-0.0020179415103314304
2024-03-13,-0.012212652858723767
2024-03-14,-0.009651139047902916
2024-03-15,0.0061818647081477995
2024-03-18,0.011423350029984826
2024-03-19,-0.003402173039398085
2024-03-20,-3.666725467145948e-05
2024-03-21,-0.014054764467584855
2024-03-22,0.009780754010808726
2024-03-25,0.006844334774756081
2024-03-26,0.004261934053789422
2024-03-27,-0.0005017067696633425
2024-03-28,-0.001575955461638726
2024-04-01,-0.00011489574194421392
2024-04-02,0.006119220855675863
2024-04-03,-0.009764608269423323
2024-04-04,-0.011995923529716918
2024-04-05,-0.002671565815804874
2024-04-08,-0.007102276878284018
2024-04-09,-0.0025523961697071873
2024-04-10,0.002572429980582066
2024-04-11,0.009037526488489895
2024-04-12,0.016328924180626737
2024-04-15,0.008398706557124675
2024-04-16,0.002220204420964082
2024-04-17,0.0014962811652540575
2024-04-18,0.010313829789942535
2024-04-19,-0.006744247364906162
2024-04-22,0.009080374307219068
2024-04-23,-0.0027122223305746465
2024-04-24,-0.02378180672517114
2024-04-25,0.016810576358145368
2024-04-26,0.01839653514584505
2024-04-29,-0.0217843130164694
2024-04-30,0.01196304390399224
2024-05-01,0.008546484481888625
2024-05-02,-0.008552111818250496
2024-05-03,0.0015406060296413438
2024-05-06,-0.01835190733679039
2024-05-07,0.006447946966191886
2024-05-08,0.0008841817981242908
2024-05-09,0.005007256526562864
2024-05-10,0.0027667783650042
2024-05-13,0.002669745227311467
2024-05-14,-0.011748539132280985
2024-05-15,-0.001729415399033929
2024-05-16,0.015427568806504716
